rating;rating_count;age;year;review_count;pages_count;price;name;author;link;text_reviews
3.0;13;12;2020;3;158 стр. 48 иллюстраций;299.0;Основы нейросетей;Константин Константинович Берлинский;https://www.litres.ru/book/konstantin-konstantinovich-berlinskiy/osnovy-neyrosetey-53604467/;['книга слишком громко, наброски… просто сборник закладок из браузера по теме с какими то комментариями – вот самое точное определение этого.', 'Понравилось. Сам когда-то програмировал на ассемблере для железяк и Делфи для компов, поэтому с удовольствием наблюдал, как автор прорввпется сквозь немонятные для него моменты. По хорошему, надо вслед за автором повторять его код и вместе с ним понимать как все это работает. Лично я так и не понял, как происходит обучение – читал в метро, не было возможности внимательно код изучить, а автор, похоже достаточно быстро с этим разобрался и пошел дальше. Много полезных ссылок и с юмором все норм. Тем, кто не знаком с программированием лично, не рекомендую, а тем кто хочет попробовать создать и погонять нейросеть это книга очень поможет.', 'Понравилось. Сам когда-то програмировал на ассемблере для железяк и Делфи для компов, поэтому с удовольствием наблюдал, как автор прорввпется сквозь немонятные для него моменты. По хорошему, надо вслед за автором повторять его код и вместе с ним понимать как все это работает. Лично я так и не понял, как происходит обучение – читал в метро, не было возможности внимательно код изучить, а автор, похоже достаточно быстро с этим разобрался и пошел дальше. Много полезных ссылок и с юмором все норм. Тем, кто не знаком с программированием лично, не рекомендую, а тем кто хочет попробовать создать и погонять нейросеть это книга очень поможет.']
3.8;18;6;2020;3;54 стр. 7 иллюстраций;399.0;Как стать программистом с нуля;Александр Ваньков;https://www.litres.ru/book/aleksandr-vankov/kak-stat-programmistom-s-nulya-55988023/;['Очередная книга из серии «как стать миллионером» обогащающая только автора книги:) 50 страниц «пустой болтавни» о так называемых «методах и инструментах перехода к IT-профессии»:)', 'Ну такое. С одной стороны, есть полезные ссылки, с другой – это книжка – малышка. ', 'Вполне подойдёт, если планируете переквалификацию из библиотекаря в разрабы на этапе возникновения этой шальной идеи при том условии, что лень читать хабр и тематические форумы. Но не более. ', 'Книга читается на одном дыхании. Полезность пока не определена. Но информация, полученная из неё пока подтверждается. Как минимум, она не отпугивает и желание освоить программирование остаётся после прочтения.']
5.0;3;12;2023;1;126 стр. 44 иллюстрации;349.0;Справочник программиста в стихах. От проектирования до внедрения;Константин Васильевич Рочев;https://www.litres.ru/book/konstantin-vasilevic/spravochnik-programmista-v-stihah-ot-proektirovaniya-69606439/;['Объём стихов вызывает уважение. Да, местами рифма кривовата, размер тяжело соблюдается, но Константин сделал стихи буквально обо всём: и о программировании, и о моделировании, и о сетях. Браво, Константин, вы молодец.']
4.3;3;12;2015;0;405 стр. 326 иллюстраций;450.0;ELASTIX – общайтесь свободно;Владислав Юров;https://www.litres.ru/book/vladislav-urov/elastix-obschaytes-svobodno-9577580/;[]
0.0;0;12;2023;0;72 стр. 5 иллюстраций;490.0;Neural Networks Beginnings;Jade Carter;https://www.litres.ru/book/jade-carter/neural-networks-beginnings-69505096/;[]
3.5;4;12;2020;1;32 стр. 2 иллюстрации;299.0;ЕГЭ 2021. Информатика. Программирование. Как решать задачи ExamBegin 1-80?;Елена Леонидовна Теплоухова;https://www.litres.ru/book/elena-leonidovna-tep/ege-2021-informatika-programmirovanie-kak-reshat-zada-63577897/;['Не возникает понимания методов решения задач. Просто ответы по типу решебника, что для максимального балла явно недостаточно. Проблема или с позиционированием книги или с наполнением']
0.0;0;12;;0;162 стр.;549.0;Профессиональная работа с Git;SAP ERP Education;https://www.litres.ru/book/ooo-intedzher/professionalnaya-rabota-s-git-70508443/;[]
3.0;4;16;2021;2;95 стр. 99 иллюстраций;990.0;Отладчик (Debagging) в SAP ERP (S/4HANA) для блондинок;SAP ERP Education;https://www.litres.ru/book/sap-erp-education/otladchik-debagging-v-sap-erp-s-4hana-dlya-blondinok-65104476/;['супер книжка все написано простым языком без лишней воды. начал лучше понимать как добавить и понимать причины ошибок гавнокода', 'Книга хорошая. Про отладчик все опции описаны верно. Но для тех, кто реально имеет доступ в SAP ERP (S/4 HANA) ничего нового нет. А для тех, кто не имеет - вообще нет смысла это покупать.']
3.9;20;0;;3;177 стр.;190.0;Веб-дизайн. Элементы опыта взаимодействия;Джесс Гарретт;https://www.litres.ru/book/dzhess-garrett/veb-dizayn-elementy-opyta-vzaimodeystviya-24499670/;['Незаслуженно низкий рейтинг у этой книги. В ней описываются все этапы проектирования интерфейса гораздо более системно и четко, чем у того же Нормана или Купера. Стратегия, набор возможностей, структура, компоновка и поверхность – в эту схему укладываются все известные мне методы работы с дизайном. Язык возможно немного суховат, но информация очень ценная.', 'Отличная книга. То что книга не новая вообще не беда, она четко описывает принципы создания сайта, чтобы он был удобен для всех, организован и не было хаоса и неразберихи, и какую роль играет визуальный дизайн. Сам обучаюсь самостоятельно как веб-дизайнер, книга помогла четче понять мои задачи.', 'Однозначно рекомендую.', 'Незаслуженно низкий рейтинг у этой книги. В ней описываются все этапы проектирования интерфейса гораздо более системно и четко, чем у того же Нормана или Купера. Стратегия, набор возможностей, структура, компоновка и поверхность – в эту схему укладываются все известные мне методы работы с дизайном. Язык возможно немного суховат, но информация очень ценная.']
5.0;3;16;2020;3;352 стр.;699.0;Генеративное глубокое обучение. Творческий потенциал нейронных сетей;Дэвид Фостер;https://www.litres.ru/book/devid-foster-2767953/generativnoe-glubokoe-obuchenie-tvorcheskiy-potencial-64070281/;"['Книга ""Generative Deep Learning: Creative Applications of Neural Networks"" автора Foster является отличным руководством по генеративному глубокому обучению. Автор подробно описывает различные методы и подходы, используемые в этой области, такие как генеративно-состязательные сети, вариационные автоэнкодеры и многие другие.', 'Одна из сильных сторон этой книги заключается в том, что она не только описывает теоретические основы генеративного глубокого обучения, но и предлагает множество практических примеров и упражнений. Это позволяет читателям лучше понять и освоить материал.', 'Однако книга может быть сложной для новичков из-за большого количества технических деталей. Автор предполагает, что читатели уже знакомы с основами глубокого обучения и программирования.', 'В целом, эта книга является ценным ресурсом для специалистов в области искусственного интеллекта и глубокого обучения. Она помогает углубить понимание методов генеративного обучения и предоставляет инструменты для создания творческих приложений на основе нейронных сетей.', 'Интересный аспект применения нейронных сетей. Отличный набор иллюстративных примеров. Хороший набор перспективных концепций и направлений применения нейронных сетей на практике.', 'Невероятно интересная книга, перевод крайне удачный. Примеры с аналогиями очень эффективные, способствуют пониманию сложных концептов.']"
5.0;6;12;2018;2;387 стр.;749.0;Миссия: Python. Создаем игры вместе с детьми;Шон МакМанус;https://www.litres.ru/book/shon-makmanus/missiya-python-sozdaem-igry-vmeste-s-detmi-67979877/;['Одним из главных преимуществ книги является то, что она не только обучает программированию, но и развивает креативность и логическое мышление. Ребенок учится не только писать код, но и продумывать сюжет, дизайн и механику игры.', 'Иллюстрации и примеры кода в книге очень наглядные и понятные, что облегчает процесс обучения. Кроме того, автор приводит множество полезных советов и рекомендаций по улучшению кода и его оптимизации.', 'Миссия: Python отлично написаная книга по программированию на одном из самых популярных ныне языков программирования - Пайтон. Книга расчитана на освоение подростками и программа обучения построена на основе создания компьютерной игры.']
4.7;3;16;2021;0;389 стр. 32 иллюстрации;529.0;Атлас искусственного интеллекта: руководство для будущего;Кейт Кроуфорд;https://www.litres.ru/book/keyt-krouford/atlas-iskusstvennogo-intellekta-rukovodstvo-dlya-buduschego-70010044/;[]
4.4;53;16;2021;15;;449.0;Говорят, в IT много платят. Как построить успешную карьеру разработчика, оставаться востребованным и не выгорать;Елена Правдина;https://www.litres.ru/audiobook/elena-pravdina-25436/govoryat-v-it-mnogo-platyat-kak-postroit-uspeshnuu-ka-65389896/;['Я так и не понял какая ЦА у этой книги. Для профессионалов все и так известно, а для новичков не подойдет, так как мелькает куча терминов и слов, которые они даже не знают. Будто это не книга, а статья на хабре.', 'В целом, книга хорошо зайдет тем, кто хочет послушать историю автора и только. Как сугубо личная история это интересно и прикольно. Как домогался профессор, как в вузе училась, как пилила программы для смарт тв и т.п. Но и только.', 'Многие советы из книги сделают из вас безумного задрота, либо будете вливаться кучу лет в IT, когда можно за полгода-год. Более того, когда автор дает рекомендации, то никогда не отвечает на вопрос – а зачем мне делать так, как ты сказала? Что мне это даст? То есть слишком много категоричности, мол делай так, а не иначе. Почему? Хз. Не понравилось в первое время что-то – беги, это не твое. Почему? Хз. В вузе есть много плюшек, читай Кнута или еще что. Зачем? Хз, типо фундаментальные знания. ', 'Не говорит о том, что есть много альтернативных путей входа в IT, что можно вообще быть программистом 3 года и уйти в другую сферу и это норм. Что задачи, ценности и цели у людей разные, поэтому и подход разный. А ее рекомендации зайдут далеко не всем.', 'Но повторюсь, книга не плоха, она хороша как история автора. Но советы про обучение или еще что, ради чего я брал книгу – очень категоричные, специфические и не для всех.', 'Интересно почитать истории сотрудника Яндекса и тем более фронт енд специалиста. Это интереснее, чем воспоминания разработчиков Apple, так как это истории нашей страны и нашей реалии. Какие подходы применимы именно в наших компаниях разработки и какие подводные камни могут скрываться в океанах отечественных техно-гигантов', 'Общее впечатление от книги хорошее, обложка и название привлекают внимание.', 'Хочется сказать автору спасибо за искренность, чувство юмора, полезные советы и лёгкий слог. Было затронуто много интересных тем.', 'Самая гениальная книга для айтишников, которую я когда-либо читала! Эмоции не передать. Очень глубоко, полезно, интересно. Я восхищаюсь!', 'Зарегистрировался только чтобы оставить отзыв.', '', 'Рад, что наткнулся на эту книгу. С пандемией все плохо стало на старой работе.', 'Давно хотел уйти в разработку, но представления об отрасли были отрывочны. Книга помогла разложить все по полочкам: начал читать упомянутые книги и ресурсы, понял какую первую работу выбрать и к чему стремиться.', '', 'Видно, что автор увлечен своим делом, это зажигает.', 'Истории повеселили :)', 'Не все термины были понятны, зато пока гуглил узнал куда лучше о повседневной работе, чем после многих курсов. ', 'Вообщем, отличная база для старта, понимания сферы изнутри. Понял для себя, что все не так страшно и сложно, есть истории как получалось у людей без образования работать в самом Яндекс.', 'Придала сил и веры, что все наладится.']
5.0;4;16;2023;0;265 стр.;449.0;Python. Погружение в математику с Minecraft;А. В. Корягин;https://www.litres.ru/book/a-v-koryagin/python-pogruzhenie-v-matematiku-s-minecraft-69146056/;[]
4.0;2;12;2023;1;643 стр. 523 иллюстрации;490.0;Из повара в программисты;Алексей Пушкин;https://www.litres.ru/book/aleksey-pushkin-32770927/iz-povara-v-programmisty-69828682/;['Как человек, который сам когда-то сменил профессию, мне особенно зашла эта книга. Это было как поговорить с другом, который уже прошел через все это и готов поделиться честным опытом. Не ожидал, что переход от кухни к коду может быть таким увлекательным и вдохновляющим. Отличное чтение для тех, кто думает о смене сферы и нуждается в толчке к действию!']
4.3;26;0;2015;5;185 стр.;70.0;Программирование – это так просто. Программирование – это так сложно. Современный учебник программирования;Е. В. Андреева;https://www.litres.ru/book/elena-andreeva-60057/programmirovanie-eto-tak-prosto-programmirovanie-eto-11647619/;['Ну что можно сказать об этой книге. Будучи учеником 11 класса, и давным давно упустив программирование, я самостоятельно сумел разобраться во всем.', 'И наверстав упущенное где-то за 1-1,5 месяца. Могу рекомендовать эту книгу. Цена книги не велика, а знаний на эту сумму предостаточно. + есть практические задания.', 'Очень хорошая книга, что ещё можно сказать? Книга предназначена тем кто хочет,программировать.(Очень хороший по этой книге я подготавливался к олимпиаде)', 'Замечательный учебник по основам программирования на языке Pascal!', 'Учебник будет в первую очередь полезен учителям информатики, которые занимаются организацией внеурочной деятельности и подготовкой учащихся 7-9-х классов к олимпиадам по информатике. ', 'Простое и доступное изложение материала, его структурирование, ориентированное непосредственно на практическую работу, т.е. собственно на программирование, позволяют без лишних временных затрат отобрать любой уровень содержания, понятный как для тех, кто только начал изучать программирование, так и для тех, кто уже делает свои шаги в сторону изучения основных алгоритмических понятий и структур, на которых выстраивается олимпиадная информатика.', 'И, конечно же, к неоценимым достоинствам учебного материала, излагаемого в книге, относится возможность проверки и тестирования в онлайн режиме, что является большим подспорьем для программиста любого уровня.', '', 'Содержание:', '', 'Предисловие', 'Введение', 'Урок 1', 'Простейшая программа на языке Pascal', 'Урок 2', 'Целые и вещественные числовые типы данных', 'Урок 3', 'Оператор присваивания', 'Урок 4', 'Логический тип данных. Условный оператор', 'Урок 5', 'Циклы с предусловием и постусловием', 'Урок 6', 'Оператор цикла с параметром', 'Урок 7', 'Вложенные циклы', 'Урок 8', 'Порядковые типы данных', 'Урок 9', 'Одномерные массивы', 'Урок 10', 'Двумерные массивы (матрицы)', 'Урок 11', 'Строки', 'Урок 12', 'Вычислительная сложность алгоритма', 'Урок 13', 'Подпрограммы', 'Урок 14', 'Рекурсия', 'Урок 15', 'Файловые переменные', 'Урок 16', 'Тип множество', 'Указания и решения', '', 'Книга, хороша, так как дает общие представления об алгоритмах и общей структуре программ,все подробно расписано. Но для меня главный минус,что рассматриваются лишь программирование с уклоном на Pascal, было бы неплохо давать комментарии, для языка С, хотя при желании можно во всем разобраться самому, но это потребует значительно больше времени. В любом случае книга, будет очень полезна,тем кто только начал изучать информатику, язык программирования Pascal.', 'у меня в голове была каша, не скажу, что сразу все стало на места, но по крайней мере большую часть ответов здесь найти можно, рекомендую, но помимо этой книги нужно читать и учебники']
3.7;7;12;2019;4;284 стр.;519.0;Программируем с детьми. Создайте 50 крутых игр на Python;Адриана Таке;https://www.litres.ru/book/adriana-take/programmiruem-s-detmi-sozdayte-50-krutyh-igr-na-python-65923881/;['Хотелось бы получше узнать о программировании, думаю благодаря такой книге это вполне возможно, будем ждать и пробовать, разбираться, книгу хочу не только для ребенка, но и для себя, тоже очень хочется научиться, так что ждём книгу в полном объеме', 'Крайне слабая  в плане информационной полезности книга.', 'Очень неудачные (неактуальные для повседневной жизни) рассматриваемые примеры в книге, для большинства детей да и остальных начинающих.', 'Мне еще повезло, что я сначала купил версию в формате pdf. Не так так обидно за зря потраченные деньги, как если бы купил бумажную версию за сумму в несколько раз большую.', 'Я хочу также отметить,-нет единой книги по Питону, которая устроила бы всех новичков.', 'Но есть другие авторы, дающие мат-л по Питону, в более понятном, полезном изложении и дополняющие! друг друга:', '1) Ханс-Георг Шуман Python для детей', '2) К.Вордерман Программирование на Питон', '3) К.Вордерман Программирование для детей', '4) Джейсон Бриггс Python для детей. Самоучитель по программированию.', 'Стиль подачи материала в ознакомительном фрагменте данной книги мне понравился. Всё очень подробно и логично разжевано, что и требуется для ребенка. До этой пытались заниматься по другой книге по Python для детей и родителей, но как-то дальше «черепашьей графики» дело не пошло. Слишком уж много там «слепых зон» и понятий «по умолчанию», да и сам текст наверное нам не зашёл. Посмотрим, что будет в этой книге, уже полной её версии. Ждем выхода. А 5* пока авансом', 'Отличная книга. Очень понятно изложены принципы программирования.Несколько напрягает то, что задания даны для англоязычной аудитории (имею в виду имена и т.п.).Книга будет полезна не только детям, но и взрослым.']
0.0;0;12;2023;0;345 стр. 93 иллюстрации;990.0;Справочник Жаркова по проектированию и программированию искусственного интеллекта. Том 8: Программирование на Visual C# искусственного интеллекта. Издание 2. Продолжение 1;Валерий Алексеевич Жарков;https://www.litres.ru/book/valeriy-zharkov-3244/spravochnik-zharkova-po-proektirovaniu-i-programmirov-68908707/;[]
0.0;0;12;2023;0;450 стр. 135 иллюстраций;990.0;Справочник Жаркова по проектированию и программированию искусственного интеллекта. Том 6: Программирование на Visual Basic искусственного интеллекта. Продолжение 2;Валерий Алексеевич Жарков;https://www.litres.ru/book/valeriy-zharkov-3244/spravochnik-zharkova-po-proektirovaniu-i-programmirov-68897934/;[]
0.0;0;12;2023;0;271 стр. 19 иллюстраций;990.0;Справочник Жаркова по проектированию и программированию искусственного интеллекта. Том 5: Программирование искусственного интеллекта на Visual Basic (продолжение 1);Валерий Алексеевич Жарков;https://www.litres.ru/book/valeriy-zharkov-3244/spravochnik-zharkova-po-proektirovaniu-i-programmirov-68886006/;[]
5.0;3;0;2024;1;205 стр. 9 иллюстраций;490.0;IT Компас: как правильно программировать IT-карьеру;Илья Кырчумару;https://www.litres.ru/book/ilya-kyrchumaru/it-kompas-kak-pravilno-programmirovat-it-kareru-70900405/;"['Эта книга не об IT-карьере, а о наборе качеств нужном для такой карьеры. Помимо блестящего знания предмета автор обладает неплохим чувством юмора, что делает книгу умной, полезной и увлекательной.', 'И.Смирнов, д.ф.н, член-корреспондент РАО', 'autoreg1174403998, спасибо за добрые слова! Надеюсь, что вы имели ввиду, что это книга не только об IT-карьере, но ещё и соответствующих качествах ;)']"
4.5;2;0;2021;0;46 стр.;55.7;Решение задач средствами Microsoft Access и Visual Basic;Б. А. Садовский;https://www.litres.ru/book/b-a-sadovskiy/reshenie-zadach-sredstvami-microsoft-access-i-visual-basic-68018170/;[]
4.8;5;12;2020;0;;649.0;Гибкие навыки. Исчерпывающее руководство по прокачке себя для начинающих разработчиков;Джон Сонмез;https://www.litres.ru/audiobook/dzhon-sonmez/gibkie-navyki-ischerpyvauschee-rukovodstvo-po-prokachke-sebya-69803434/;[]
5.0;1;12;2023;0;455 стр. 210 иллюстраций;990.0;Справочник Жаркова по проектированию и программированию искусственного интеллекта. Том 7: Программирование на Visual C# искусственного интеллекта. Издание 2;Валерий Алексеевич Жарков;https://www.litres.ru/book/valeriy-zharkov-3244/spravochnik-zharkova-po-proektirovaniu-i-programmirov-68905044/;[]
0.0;0;12;2022;0;538 стр. 164 иллюстрации;990.0;Справочник Жаркова по проектированию и программированию искусственного интеллекта. Том 4: Программирование на Visual Basic искусственного интеллекта;Валерий Алексеевич Жарков;https://www.litres.ru/book/valeriy-zharkov-3244/spravochnik-zharkova-po-proektirovaniu-i-programmirov-68870631/;[]
4.0;1;0;2020;0;90 стр. 1 иллюстрация;990.0;Machine learning in practice – from PyTorch model to Kubeflow in the cloud for BigData;Eugeny Shtoltc;https://www.litres.ru/book/eugeny-shtoltc/machine-learning-in-practice-from-pytorch-model-to-kubeflow-63595623/;[]
1.0;1;16;2020;0;60 стр. 1 иллюстрация;990.0;From programmer to architects. Practical way;Eugeny Shtoltc;https://www.litres.ru/book/eugeny-shtoltc/from-programmer-to-architects-practical-way-56870818/;[]
4.7;3;16;2022;3;288 стр.;699.0;Современная программная инженерия. ПО в эпоху эджайла и непрерывного развертывания (pdf + epub);Дэвид Фарли;https://www.litres.ru/book/deyvid-farli/sovremennaya-programmnaya-inzheneriya-po-v-epohu-edzhayla-i-n-69166237/;"['Цитаты:', '\tОсновная цель кода - донести идеи до людей.', '\tСделать код читаемым - это, на мой взгляд, и профессиональная обязанность, и один из самых важных руководящих приципов управлению сложностью.', '\tМногих программистов это удивляет, но чтобы код работал быстро, он должен быть простым и легко понятным.', '\tПо моему опыту, если вы серъёзно стремитесь к простоте, у вас будет больше, а не меньше шансов в конечном итоге сделать что-то классное - и, как результат, улучшить своё резюме. ', '\tЕщё одна причина, по которой мы увлекаемся чрезмерной сложностью, - стремление сделать свои решения **перспективными**. Если вы когда-нибудь говорили и думали: ""Нам это не нужно сейчас, но, вероятно, понадобится в будущем"", - то вы работали на перспективу. Я раньше увлекался этим, как и все остальные, но сейчас полагаю такой подход признаком дизайнерской и инженерной незрелости.', '\tНаша цель - облегчить жизнь себе и тем, кому придётся взаимодействовать с нашим кодом. Это значит, что удобочитаемость - фундаментальное свойство хорошего кода, и оно оказывает прямое экономическое влияние на его ценность.', '\tИнженерия - это эмпирический научный подход к поиску эффективных, экономичных решений практических задач при разработке ПО.', '\tИнженерия - это принятие рационально обоснованных решений, часто исходя из неполных данных, а затем наблюдение за практической реализацией этих решений на основе обратной связи.', 'Отличная книга, не заменяющая но отлично дополняющая традиционные подходы к программной инженерии.  Больше всего мне понравилось что автора дает не столько конкретные рекомендации сколько обьясняет откуда ""выросли"" современные подходы, что позволяет глубже понять тему а не заучивать какие то подходы которые постоянно устаревают.  Очень помогают параллели с методами научного познания и вообще некоторые философские рассуждения книгу совершенно не портят. Смело рекомендую (думаю, имею право, я куратор этой дисциплиы (Программная инженерия) в Финансовом университете и многие идеи этой книги использовал св своем курсе лекций.', 'Книга не особо большая, немного более 200 страниц. Несколько раз уже ее перечитал.', 'Если вы уже поработали программистом, то знаете что не так то просто создавать и поддерживать надежные программы.  Советы автора по делу, помогают вам лучше организовать работу и сфокусироваться на том что важно. В каждой главе есть отличные советы которые помогут стать более профессиональным программистом.']"
0.0;0;16;2020;0;370 стр.;529.0;Python-интенсив. 50 быстрых упражнений;Реувен М. Лернер;https://www.litres.ru/book/reuven-m-lerner/python-intensiv-50-bystryh-uprazhneniy-70295242/;[]
5.0;1;12;2021;0;208 стр.;499.0;Машинное обучение для абсолютных новичков. Вводный курс, изложенный простым языком;Оливер Теобальд;https://www.litres.ru/book/oliver-teobald/mashinnoe-obuchenie-dlya-absolutnyh-novichkov-vvodnyy-kurs-70760362/;[]
4.7;3;12;2022;0;50 стр. 1 иллюстрация;199.0;Школа стартапов №1: Личный опыт;Константин Константинович Берлинский;https://www.litres.ru/book/konstantin-konstantinovich-berlinskiy/shkola-startapov-1-lichnyy-opyt-68050861/;[]
5.0;1;0;2009;2;872 стр. 671 иллюстрация;399.0;Шаблоны проектирования веб-приложений;Паван Вора;https://www.litres.ru/book/pavan-vora/shablony-proektirovaniya-veb-prilozheniy-2548155/;['Название книги слегка не точно передает ее содержание. Эта не сборник кодов и алгоритмов внутренней реализации веб-приложений. Это сборник выверенных и продуманных идей касательно интерфейса веб-приложений. На мой взгляд, за эту цену обязательный справочник для каждого веб-дизайнера. Всегда можно подсмотреть готовый вариант и не изобретать велосипед там, где не нужно.', 'Отличная книга, много готовых примеров по разработке форм. Читаю с большим удовльствием', 'Не надо изобретать велосипеды – люди уже давно все придумали ', 'Рекомендую всем, кто занимается разработкой веб приложений']
0.0;0;0;2024;0;22 стр. 1 иллюстрация;199.0;Python и нейросети:Революционный подход к изучению программирования;Оксана М;https://www.litres.ru/book/oksana-m/python-i-neyroseti-revolucionnyy-podhod-k-izucheniu-programmirova-70574200/;[]
4.5;2;12;2024;0;70 стр. 1 иллюстрация;199.0;Последнее доказательство существования Творца;Вячеслав Сейид;https://www.litres.ru/book/vyacheslav-seyid/poslednee-dokazatelstvo-suschestvovaniya-tvorca-70243198/;[]
5.0;2;16;2020;1;456 стр. 144 иллюстрации;990.0;Основы статистической обработки педагогической информации;Денис Владимирович Соломатин;https://www.litres.ru/book/denis-vladimirovich/osnovy-statisticheskoy-obrabotki-pedagogicheskoy-info-57427114/;['А книга очень даже хороша, мне понравилась. Там есть идеи! Главное, все современные алгоритмы статистической обработки педагогической информации расписаны подробно.']
4.2;5;6;2021;1;146 стр.;550.0;Информатика. 5–6 классы. Практикум по программированию в среде Scratch;А. Ю. Босова;https://www.litres.ru/book/anna-bosova/informatika-5-6-klassy-praktikum-po-programmirovaniu-v-srede-s-66644412/;['очень подходит для внеклассных занятий с младшими школьникам. первая ступень обучению программирования, поможет в дальнейшем лучше усвоить язык программирования высокого уровня']
4.8;4;12;2023;2;;199.0;Машинное обучение. Погружение в технологию;Артем Демиденко;https://www.litres.ru/audiobook/artem-demidenko/mashinnoe-obuchenie-pogruzhenie-v-tehnologiu-69332869/;['отличная книга! всё чаще и о и понятно описано! бот читает очень прилично, формулы не понятны, но это не мешает общему восприятию материала, к счастью формулы крайне мало)', 'это совсем -совсем введение. Типа в машинном обучении есть вот это и ещё вот то, все это используют и вроде как круто, но конкретных примеров нет вообще. Озвучка машинная, вполне приличная, хотя номера подглав «одна целая две десятых» доставляет. Не знаю, кому это может пригодиться, если только студентам для курсовых, мне послужило снотворным.']
0.0;0;0;2023;0;101 стр.;350.0;Практикум по анализу данных на языках Python и R;О. А. Баюк;https://www.litres.ru/book/m-o-camsonkin/praktikum-po-analizu-dannyh-na-yazykah-python-i-r-68343542/;[]
0.0;0;0;2024;0;80 стр. 1 иллюстрация;249.0;C# для начинающих;Никита Борисович Культин;https://www.litres.ru/book/nikita-borisovich-kultin/c-dlya-nachinauschih-70711267/;[]
3.0;17;16;2016;2;235 стр.;60.0;Язык программирования Go. Руководство 2016;Е. А. Крюков;https://www.litres.ru/book/e-a-krukov/yazyk-programmirovaniya-go-rukovodstvo-2016-22173736/;['Спасибо, что есть фрагмент для ознакомления. С таким содержанием, изложением и оформлением должно быть стыдно эту «книгу» даже бесплатно раздавать. Покупайте лучше Саммефилда.', 'Вторую звездочку поставил только за цену. По сути книгу очень тяжело читать, примеры не информативные, в большинстве просто не приведены результаты работы – о них просто сказано, причем часто с потугами пошутить. Если нужны знания по языку – вам не сюда. Если просто для знакомства, а работать с go вы не планируете – можно купить, посмотреть… В конце концов 60 рублей не сильно много. Потом решите, стоит ли покупать Саммерфилда.']
